customerID,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
9788-YTFGE,0,-1.0330490548389242,-1.489252985052871,-0.942234944484222,No,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
9277-JOOMO,0,-1.1959189459509803,-1.3347168361094965,-0.9692295143337961,No,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
1907-YLNYW,0,-0.9923315820609102,0.06441689948535737,-0.7517499585465076,No,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
1725-MIMXW,0,-1.2773538915070082,-1.5058697752618362,-0.9987624125011961,Yes,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
8947-YRTDV,0,-0.015112235388574289,0.9982805092291908,0.37506916278677777,No,True,True,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True
3161-ONRWK,0,1.1249770023958177,0.03616835613011656,0.7267931779568215,No,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
0114-RSRRW,0,-0.9108966365048822,-1.489252985052871,-0.924466646259441,No,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
4565-NLZBV,0,1.5728692029539715,-1.3330551570886002,-0.2524055973797741,No,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
0031-PVLZI,0,-1.1552014731729663,-1.475959552885699,-0.9736439983647975,Yes,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
7206-GZCDC,1,-1.2773538915070082,0.1491625295510788,-0.9767782820268086,Yes,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
6682-VCIXC,0,0.4327799651695797,-0.44904191797166154,-0.05752819983121337,No,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False
4791-QRGMF,0,1.0842595296178037,1.154478337193462,1.6241694917788045,Yes,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False
6475-VHUIZ,0,-0.38156949039070026,-0.34934117671787146,-0.46809728713450693,No,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
3910-MRQOY,0,1.6135866757319857,-1.5075314542827327,-0.3467431211222759,No,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0661-WCQNQ,0,-0.4222869631687143,-0.28287401588201144,-0.43690895745548136,No,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False
7537-RBWEA,0,-1.2773538915070082,-1.3164383668796351,-0.9962461566035251,No,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
4656-CAURT,0,1.4914342573979436,-1.356318663381151,-0.25110332459062873,No,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0121-SNYRK,0,0.7178022746156777,-0.9757941675958524,-0.2352994717596433,No,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
1768-ZAIFU,1,-1.2773538915070082,-1.3147766878587386,-0.9962240841833703,Yes,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
4671-LXRDQ,0,-1.2366364187289942,-0.6567517955837242,-0.9647708854624846,Yes,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
3733-LSYCE,0,-0.7073092726148122,0.35188737010045174,-0.5153322662662229,No,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6265-FRMTQ,0,-0.055829708166588284,-1.4742978738648027,-0.7384623616131932,No,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
1934-SJVJK,0,-1.2773538915070082,-1.4826062689692852,-0.9984533986190258,Yes,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
3838-OZURD,0,1.3692818390639017,1.337263029492077,2.141613237472644,Yes,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False
1371-DWPAZ,0,-1.3180713642850221,-0.2895207319655975,-0.3904354768191132,No,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False
9269-CQOOL,0,-1.1959189459509803,-0.3343860655298029,-0.9325451520361737,Yes,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
2017-CCBLH,0,-0.9923315820609102,-1.4875913060319748,-0.9448394900625129,No,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
7690-KPNCU,0,1.2878468935078735,0.2754501351392128,1.0624484712540194,No,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,True,False,False
0536-BGFMZ,0,-0.17798212650063028,-1.4709745158230096,-0.758791060575955,No,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
2293-IJWPS,0,1.0028245840617755,1.1960203127158744,1.6347201086128977,No,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,True,False,False
2845-HSJCY,0,-0.7480267453928262,0.7473669770738192,-0.45174162379964644,Yes,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
5469-NUJUR,0,-0.5444393815027563,-1.489252985052871,-0.8424676053835882,No,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
1184-PJVDB,0,-0.9108966365048822,0.5047618400229301,-0.6289390128040462,Yes,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
2625-TRCZQ,0,0.7585197473936917,-0.5022156466403497,0.11982369611427149,No,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
4102-HLENU,0,1.4099993118419156,0.029521640046530934,0.9009666453999854,No,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
7266-GSSJX,0,-0.8701791637268682,-1.4726361948439062,-0.8966333244439766,No,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False
7722-VJRQD,0,1.6135866757319857,-0.12667618791774027,1.000822274181239,No,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False
7073-QETQY,0,1.3692818390639017,-1.475959552885699,-0.40719947992684136,No,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
9415-DPEWS,0,-0.5851568542807702,0.783923915533542,-0.2836822167394197,Yes,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
5624-RYAMH,0,-0.9516141092828962,-1.5042080962409397,-0.9283955370470323,No,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False
0196-JTUQI,0,-0.9516141092828962,0.3469023330377625,-0.7275365136364645,No,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
7130-YXBRO,0,0.6363673290596497,1.5516196231877257,1.3389938233761083,No,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
9272-LSVYH,0,-0.9108966365048822,0.17907275192721603,-0.6826632834613343,No,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7943-RQCHR,0,-0.9516141092828962,0.9966188302082943,-0.6145036500226713,Yes,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
3793-MMFUH,1,-0.7887442181708402,1.0065889043336733,-0.4378801439423017,Yes,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
3249-ZPQRG,0,-1.1552014731729663,0.4549114693960351,-0.8616485384982897,Yes,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2568-BRGYX,0,-1.1552014731729663,0.18073443094811242,-0.9023059364238134,Yes,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
3084-DOWLE,0,1.6135866757319857,0.9052264840589868,1.8507649570901108,No,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1084-MNSMJ,0,0.7585197473936917,0.6892082113424416,0.9447141821472098,No,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
7721-JXEAW,0,1.0842595296178037,-0.7880244382345478,0.07539191434224145,Yes,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
7249-WBIYX,0,-0.9108966365048822,0.6925315693842344,-0.6480758010784377,Yes,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
4238-HFHSN,1,1.1656944751738316,0.5778757169423763,1.157889616004272,No,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
6250-CGGUN,0,0.8806721657277337,0.6526512728827188,0.9721281279797293,No,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
5478-JJVZK,0,0.02560523738943971,-0.12833786693863689,-0.10950874929625591,No,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
7596-IIWYC,0,-0.21869959927864427,-1.479282910927492,-0.7697610533929937,No,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
6567-HOOPW,1,-1.2773538915070082,0.4798366547094826,-0.9723858704159621,Yes,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
9793-WECQC,0,-0.38156949039070026,1.0148972994381558,-0.03929638078317713,No,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
4291-HPAXL,0,-1.2773538915070082,-1.4925763430946641,-0.998585833139956,No,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
8999-YPYBV,0,0.5142149107256077,0.650989593861822,0.695781427639036,No,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True
1839-FBNFR,0,0.2699100740575237,-1.4925763430946641,-0.6299984889714866,No,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
3164-AALRN,0,-1.114484000394952,0.17408771486452634,-0.8539894087045021,Yes,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True
3071-MVJCD,0,1.6135866757319857,0.5828607540050654,1.5597400973463373,No,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False
1697-BCSHV,0,1.0435420568397897,0.06774025752715017,0.7453781557273377,No,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0562-KBDVM,0,1.5321517301759575,-0.6700452277508961,0.3426668499992268,No,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
1131-SUEKT,0,1.1656944751738316,1.1195830777546354,1.7054401427895416,No,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False
3717-OEAUQ,0,-1.2366364187289942,0.19735122115707743,-0.9503134502609547,No,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4538-WNTMJ,0,0.5549323835036216,-1.323085082963221,-0.49266389076703015,No,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
3334-CTHOL,0,-1.2773538915070082,-0.4922455725149705,-0.9852982362066416,Yes,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4704-ERYFC,0,-0.4222869631687143,0.1491625295510788,-0.3213377655238624,Yes,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
9432-RUVSL,0,0.6363673290596497,1.254179078447252,1.157624746962412,No,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False
8060-HIWJJ,0,1.2878468935078735,0.724103470781268,1.4791316189402504,No,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
7684-XSZIY,0,1.6135866757319857,-1.3446869102348757,-0.2819384955471741,No,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
9089-UOWJG,0,-0.8294616909488542,-0.21308349700435836,-0.6804339690256785,No,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False
8621-MNIHH,1,0.06632271016745371,0.9800020399993293,0.41303372545339057,Yes,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False
8039-ACLPL,0,1.6135866757319857,0.1325457393421138,1.1505395000926544,No,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False
9885-AIBVB,0,-0.1372646537226163,0.6991782854678206,0.06989588172364468,No,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
1934-MKPXS,0,0.02560523738943971,-1.4842679479901817,-0.7334077773976965,No,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
2592-YKDIF,0,-1.2773538915070082,-1.475959552885699,-0.9983651089384059,No,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
2272-JKMSI,0,1.2064119479518456,1.530017795916071,2.01257786924647,No,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False
0471-LVHGK,0,0.3513450196135517,0.27378845611831637,0.31752636344267315,Yes,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False
9518-RWHZL,0,1.2878468935078735,1.1727568064233234,1.7535580187274578,Yes,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,True,False,False
8714-CTZJW,0,-1.1552014731729663,0.6011392232349269,-0.8662616743106863,No,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False
3569-EDBPQ,0,-0.34085201761268624,0.650989593861822,-0.15179950631325018,No,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
3131-NWVFJ,0,-0.7480267453928262,-1.5025464172200433,-0.8773420292285,No,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
7521-YXVZY,0,-1.1959189459509803,-1.489252985052871,-0.9816121420407552,No,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
5419-CONWX,1,-1.1552014731729663,1.164448411318841,-0.811853158628593,Yes,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False
6240-EURKS,0,-0.5851568542807702,-0.9890875997630244,-0.7632276170271115,Yes,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
2373-NTKOD,0,-0.9923315820609102,0.049461788297288756,-0.7661191040674175,No,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
1970-KKFWL,0,0.1070401829454677,-1.3779204906528058,-0.6554700618303652,No,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
6960-HVYXR,0,-1.2773538915070082,0.37348919737210645,-0.9737985053058826,Yes,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
9337-SRRNI,0,1.3692818390639017,-1.3114533298169457,-0.26845224683246455,No,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False
0895-UADGO,0,-0.9923315820609102,-0.6717069067717928,-0.8557331298967478,No,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True
5678-VFNEQ,0,1.5728692029539715,1.30735280711594,2.264777341937586,No,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,True,False,False
5977-CKHON,0,0.4327799651695797,0.9235049532888482,0.7756615161800079,No,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
7024-OHCCK,1,-1.2366364187289942,0.9667086078321572,-0.9319271242718336,Yes,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
2692-BUCFV,1,-0.1372646537226163,1.2192838190084256,0.29430617743960535,No,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
7861-UVUFT,0,-0.7073092726148122,0.6493279148409256,-0.4297574933252589,Yes,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
1830-GGFNM,0,1.3285643662858877,0.9899721141247082,1.676105896403537,No,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False
5302-BDJNT,0,0.1070401829454677,1.021544015521742,0.5016103475354353,No,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False
5223-UZAVK,0,1.2878468935078735,1.1810652015278058,1.9078883804512698,No,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False
4859-ZSRDZ,0,1.0435420568397897,-0.30779920119545895,0.390674363836368,No,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False
5651-WYIPH,1,-0.5851568542807702,-0.49556893055676354,-0.6251646289575399,No,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
9350-VLHMB,0,1.4099993118419156,0.8238042120350582,1.8060462338560659,No,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
3498-LZGQZ,0,1.2471294207298596,-1.5158398493872152,-0.48774174107246354,No,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
8785-CJSHH,0,1.1249770023958177,1.164448411318841,1.6350511949152229,No,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
5357-TZHPP,1,-0.9516141092828962,0.6526512728827188,-0.6839876286706348,Yes,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
3870-SPZSI,0,1.5321517301759575,1.6047933518564137,2.4664309724737334,No,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
0680-DFNNY,0,-0.7073092726148122,1.2076520658621497,-0.3433881132587148,Yes,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
7560-QRBXH,0,0.6363673290596497,-1.489252985052871,-0.5938438647575843,No,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
7077-XJMET,0,-0.8294616909488542,0.3120070735989361,-0.6800587378830434,No,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False
8752-GHJFU,1,1.5728692029539715,0.9052264840589868,1.899677440153607,No,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False
6896-SRVYQ,1,0.4734974379475937,0.3020369994735567,0.37102990989841134,No,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
7767-UXAGJ,0,-1.2773538915070082,-0.47562878230600547,-0.9850775120050915,Yes,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
4652-ODEVH,0,0.5142149107256077,-1.339701873172186,-0.5269423592677568,No,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
6510-UPNKS,0,-0.38156949039070026,-1.3280701200259106,-0.7357033090938173,No,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
6718-BDGHG,0,0.4327799651695797,0.00293477571218654,0.2764716619543593,No,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False
9046-DQMTP,0,0.1070401829454677,-1.4626661207185272,-0.6807209104876937,No,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
6439-LAJXL,0,-0.9516141092828962,0.1391924554256999,-0.7451944497604704,No,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True
1571-SAVHK,0,-0.8294616909488542,1.1694334483815305,-0.5072979053298001,Yes,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True
9052-VKDUW,1,1.3285643662858877,1.4834907833309694,2.1831976770446775,No,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False
9546-CQJSU,0,-1.2366364187289942,0.8852863358082289,-0.9218841731013051,Yes,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
1666-JZPZT,0,-0.21869959927864427,-0.5238174739120041,-0.4372841885981165,No,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5777-KJIRB,0,0.31062754683553767,-0.48227549838959155,-0.11405566784818742,No,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True
0506-LVNGN,1,-1.114484000394952,0.35853408618403787,-0.8529961497975268,Yes,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
7677-SJJJK,0,-0.9923315820609102,-1.4909146640737678,-0.939387602284226,No,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
2480-EJWYP,1,1.0435420568397897,1.097981250482981,1.4024299589015996,No,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False
3253-HKOKL,0,0.7992372201717056,1.1810652015278058,1.3078054936970824,No,False,True,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False
7055-HNEOJ,0,-1.1959189459509803,-0.29782912707008,-0.9391227332423658,No,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True
5514-YQENT,0,0.3513450196135517,1.5416495490623467,0.9823255860913425,No,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False
3211-AAPKX,0,-0.5037219087247422,1.1229064357964282,-0.11034750126214614,No,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True
8445-DNBAE,0,-1.2773538915070082,-0.4889222144731777,-0.9852540913663314,No,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2951-QOQTK,0,-1.1552014731729663,0.5330103833781704,-0.8605890623308493,Yes,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2958-NHPPS,0,-0.38156949039070026,-1.4593427626767341,-0.7981461857123333,No,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
6806-YDEUL,1,-1.0737665276169381,-1.5042080962409397,-0.960201894490398,No,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
1735-XMJVH,0,-0.9923315820609102,-1.509193133303629,-0.9399835576284112,No,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
6890-PFRQX,0,-0.5851568542807702,0.1574709246555613,-0.47787536926317514,No,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
0222-CNVPT,1,0.7992372201717056,-0.5304641899955902,0.12057415839954186,No,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False
5899-OUVKV,0,-0.055829708166588284,0.9883104351038118,0.3078144985744699,No,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
8681-ICONS,0,-0.1372646537226163,-1.4659894787603203,-0.7182660971713614,No,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
1621-YNCJH,0,0.1477576557234817,1.3721582889309034,0.6853411729057174,No,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False
3473-XIIIT,0,-0.6665917998367983,1.1710951274024268,-0.32983564728354026,Yes,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
6362-QHAFM,0,0.39206249239156565,1.446933844871246,1.0172000099362541,No,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False
7893-IXHRQ,0,-1.2773538915070082,-1.4693128368021133,-0.9982768192577858,Yes,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
3070-BDOQC,0,1.1249770023958177,1.1594633742561515,1.6153184512966463,No,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False
2952-QAYZF,0,-1.114484000394952,0.6825614952588556,-0.8201082437665657,Yes,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
